h3,counts,min_depth,max_depth,salinity,min_salinity,max_salinity,temperature,min_temperature,max_temperature,oxygen,min_oxygen,max_oxygen,latitude,longitude
8422d35ffffffff,3,117.0,134.0,,,,4.4,4.4,4.4,,,,55.23581,-166.02553
8422d37ffffffff,1,126.0,126.0,,,,,,,,,,55.4902,-166.56366
8422d39ffffffff,46,167.0,423.0,,,,3.7,3.1,4.2,,,,54.73912,-166.68367
8422d3bffffffff,39,154.0,414.0,,,,3.8,3.1,5.0,,,,54.99165,-167.2225
8422d3dffffffff,13,139.0,312.0,,,,3.6,3.0,4.6,,,,54.86107,-166.0893
8422d41ffffffff,1,3881.0,3881.0,,,,,,,,,,53.088,-165.82093
8422d43ffffffff,100,93.0,507.0,,,,4.6,3.5,5.3,,,,53.34459,-166.33572
8422d47ffffffff,189,99.0,539.0,,,,5.1,3.5,5.8,,,,53.4697,-165.7575
8422d4bffffffff,1,707.0,707.0,,,,3.5,3.5,3.5,,,,52.96121,-166.39524
8422d51ffffffff,147,44.0,396.0,,,,4.7,3.4,6.0,,,,53.46877,-167.43942
8422d53ffffffff,65,110.0,1053.0,,,,4.7,3.8,5.2,,,,53.7196,-167.97197
8422d55ffffffff,30,20.0,197.0,,,,4.4,3.6,6.1,,,,53.59931,-166.8575
8422d57ffffffff,309,38.0,1057.0,,,,4.0,3.0,6.2,,,,53.85209,-167.38631
8422d59ffffffff,131,68.0,369.0,,,,4.7,3.2,5.4,,,,53.08376,-167.49179
8422d5bffffffff,14,34.0,82.0,,,,5.5,3.4,6.6,,,,53.33465,-168.02102
8422d5dffffffff,261,83.0,671.0,,,,4.7,3.6,5.5,,,,53.21594,-166.91386
8422d61ffffffff,111,93.0,484.0,,,,4.9,4.3,5.7,,,,53.7094,-164.60128
8422d63ffffffff,96,47.0,159.0,,,,4.8,3.1,6.2,,,,53.9696,-165.11106
8422d65ffffffff,63,70.0,314.0,,,,4.5,3.4,8.4,,,,53.82402,-164.02351
8422d67ffffffff,90,75.0,139.0,,,,4.4,2.8,8.5,,,,54.08598,-164.52909
8422d6bffffffff,31,133.0,553.0,,,,5.0,4.0,5.4,,,,53.5913,-165.17931
8422d6dffffffff,2,3356.0,3356.0,,,,,,,,,,53.44747,-164.09859
8422d81ffffffff,88,140.0,860.0,,,,3.4,2.9,4.1,,,,55.84354,-170.06565
8422d83ffffffff,40,123.0,745.0,,,,3.8,2.7,4.5,,,,56.07758,-170.58149
8422d85ffffffff,137,201.0,1258.0,,,,3.4,2.4,4.1,,,,55.97402,-169.38598
8422d87ffffffff,77,107.0,432.0,,,,3.7,2.5,4.5,,,,56.21119,-169.89734
8422d91ffffffff,23,299.0,2972.0,,,,2.9,2.9,3.1,,,,56.17006,-171.79048
8422d93ffffffff,63,209.0,1055.0,,,,3.0,2.6,4.0,,,,56.39892,-172.32893
8422d95ffffffff,53,115.0,726.0,,,,3.8,3.3,4.5,,,,56.31072,-171.10649
8422d97ffffffff,102,113.0,843.0,,,,3.5,2.2,4.6,,,,56.54286,-171.64082
8422da1ffffffff,5,137.0,152.0,,,,4.6,3.8,4.6,,,,56.46665,-168.51661
8422da3ffffffff,6,79.0,102.0,,,,2.7,-1.0,4.0,,,,56.70924,-169.02772
8422da5ffffffff,3,102.0,108.0,,,,1.9,1.8,2.0,,,,56.58842,-167.82035
8422da7ffffffff,29,78.0,107.0,,,,2.5,-0.5,3.9,,,,56.83408,-168.32639
8422da9ffffffff,228,155.0,1200.0,,,,3.6,2.3,4.4,,,,56.10065,-168.70232
8422dabffffffff,138,93.0,533.0,,,,3.7,2.2,4.6,,,,56.34089,-169.209
8422dadffffffff,48,146.0,160.0,,,,3.5,0.0,4.5,,,,56.22337,-168.01483
8422db1ffffffff,21,68.0,102.0,,,,3.4,1.5,6.7,,,,56.81898,-170.25036
8422db3ffffffff,8,55.0,95.0,,,,3.35,2.3,5.6,,,,57.05664,-170.78538
8422db5ffffffff,20,57.0,84.0,,,,2.8,-0.4,4.0,,,,56.95103,-169.54832
8422db7ffffffff,31,38.0,64.0,,,,4.2,-0.2,8.2,,,,57.19195,-170.07862
8422db9ffffffff,51,109.0,126.0,,,,3.9,2.3,4.6,,,,56.44751,-170.41793
8422dbbffffffff,32,108.0,117.0,,,,3.7,2.6,5.3,,,,56.6829,-170.94791
8422dbdffffffff,44,71.0,468.0,,,,4.0,0.4,5.7,,,,56.58036,-169.72495
8422de1ffffffff,67,130.0,1074.0,,,,3.4,0.0,5.2,,,,55.49023,-168.32245
8422de3ffffffff,30,140.0,894.0,,,,3.9,3.1,4.4,,,,55.73611,-168.88367
8422de5ffffffff,15,128.0,141.0,,,,4.0,3.4,4.6,,,,55.61821,-167.71611
8422de7ffffffff,59,128.0,154.0,,,,3.9,3.2,4.6,,,,55.85973,-168.20475
8422dedffffffff,47,141.0,872.0,,,,3.6,2.8,4.5,,,,55.24205,-167.76874
8422e37ffffffff,1,3682.0,3682.0,,,,,,,,,,51.81955,-170.97668
8422e81ffffffff,596,58.0,594.0,,,,4.5,4.0,5.9,,,,52.02233,-174.35965
8422e83ffffffff,176,52.0,2180.0,,,,4.3,3.4,6.6,,,,52.2472,-174.93147
8422e85ffffffff,205,62.0,418.0,33.9,33.9,33.9,4.4,3.5,5.9,1.2,1.2,1.2,52.19484,-173.78523
8422e87ffffffff,78,89.0,648.0,,,,4.4,3.7,5.0,,,,52.422,-174.35476
8422e89ffffffff,28,319.0,325.0,,,,4.2,3.9,4.2,,,,51.62103,-174.36448
8422e8bffffffff,202,15.0,869.0,,,,4.4,3.4,5.6,,,,51.8462,-174.93238
8422e8dffffffff,3626,82.0,2875.0,,,,4.4,4.0,5.5,,,,51.7949,-173.79401
8422e91ffffffff,69,26.0,250.0,,,,4.3,3.7,4.9,,,,52.28863,-176.08637
8422e95ffffffff,11,146.0,243.0,,,,4.1,3.9,4.1,,,,52.46942,-175.50944
8422e99ffffffff,92,25.0,463.0,,,,5.0,4.3,5.9,,,,51.88668,-176.07929
8422e9bffffffff,370,38.0,524.0,,,,3.8,3.6,5.7,,,,52.10419,-176.66123
8422e9dffffffff,384,65.0,689.0,,,,3.9,3.4,6.2,,,,52.06876,-175.50635
8422ea3ffffffff,1,3290.0,3290.0,,,,,,,,,,52.98977,-173.76728
8422ea5ffffffff,7,90.0,140.0,,,,3.8,3.5,4.1,,,,52.92444,-172.61471
8422ea9ffffffff,716,85.0,501.0,,,,3.7,3.0,5.4,,,,52.36371,-173.2092
8422eabffffffff,500,128.0,259.0,,,,3.6,3.1,4.9,,,,52.59314,-173.77632
8422eadffffffff,762,83.0,470.0,,,,3.8,3.4,5.0,,,,52.52895,-172.6317
8422eb9ffffffff,2,2947.0,3230.0,,,,,,,,,,52.64655,-174.93055
8422ebdffffffff,1,2821.0,2821.0,,,,,,,,,,52.82,-174.34979
8422ec7ffffffff,2,349.0,4589.0,,,,,,,,,,51.39334,-173.80268
8422ed3ffffffff,165,150.0,1734.0,,,,4.2,3.6,4.7,,,,51.48309,-176.0723
8422ed7ffffffff,110,83.0,482.0,33.1,33.1,33.1,4.5,3.9,4.9,6.7,6.7,6.7,51.66645,-175.50329
8422edbffffffff,1,75.0,75.0,,,,,,,,,,51.0779,-176.0654
8422ee3ffffffff,65,88.0,368.0,,,,4.3,3.9,5.0,,,,51.96515,-173.22196
8422ee5ffffffff,70,115.0,324.0,,,,4.4,4.0,4.6,,,,51.89747,-172.09406
8422ee7ffffffff,1072,85.0,458.0,,,,4.2,3.2,4.9,,,,52.1318,-172.64845
8428001ffffffff,10583,354.0,1231.0,34.1,34.1,34.2,5.9,2.0,6.7,0.8,0.6,1.2,40.13172,-124.76073
8428003ffffffff,1989,634.0,2182.0,34.5,34.4,34.6,4.1,1.7,4.7,0.9,0.5,1.8,40.39851,-125.13128
8428005ffffffff,394,21.0,489.0,33.9,33.9,34.1,8.7,5.9,9.3,2.05,0.9,2.1,40.25901,-124.24903
8428007ffffffff,905,22.0,1845.0,34.3,34.1,34.6,4.6,2.1,9.1,0.3,0.3,1.6,40.52745,-124.62007
8428009ffffffff,1,1379.0,1379.0,,,,,,,,,,39.73479,-124.90012
842800dffffffff,97,348.0,1240.0,34.4,34.3,34.4,4.15,3.0,7.3,0.2,0.2,0.3,39.86236,-124.39117
842801bffffffff,63,1706.0,2799.0,34.5,34.5,34.5,1.75,1.7,2.2,2.5,1.7,2.9,40.39595,-126.51401
842801dffffffff,45,1458.0,2416.0,34.4,34.4,34.6,1.8,1.7,2.7,2.3,1.1,2.7,40.26767,-125.63919
8428031ffffffff,211,560.0,2184.0,34.6,34.6,34.6,2.1,1.9,4.1,,,,41.18683,-124.8517
8428033ffffffff,5,1112.0,1217.0,,,,2.5,2.3,3.5,,,,41.44909,-125.22627
8428035ffffffff,268,41.0,1081.0,,,,7.4,3.3,10.2,,,,41.31515,-124.33489
8428037ffffffff,9094,130.0,1139.0,34.3,34.3,34.3,4.3,3.2,8.3,,,,41.57908,-124.70997
8428039ffffffff,13,945.0,2704.0,34.6,34.6,34.6,2.8,1.7,3.8,2.0,2.0,2.1,40.79329,-124.99213
842803dffffffff,3050,43.0,1021.0,34.2,0.0,34.3,5.8,3.6,8.6,0.6,0.4,2.1,40.92194,-124.47813
8428045ffffffff,1224,135.0,1660.0,34.5,34.4,34.6,3.4,2.5,9.4,0.4,0.3,1.1,39.19169,-124.16495
842804dffffffff,4,1597.0,1603.0,34.5,34.5,34.5,2.6,2.6,2.6,1.0,1.0,1.0,38.79181,-124.306
8428063ffffffff,255,28.0,123.0,,,,8.0,7.4,9.1,,,,39.98801,-123.87903
8428069ffffffff,292,32.0,135.0,,,,9.4,7.9,9.7,,,,39.31599,-123.65515
842806bffffffff,680,19.0,1173.0,34.3,34.2,34.4,4.4,3.3,9.7,0.2,0.2,0.8,39.59044,-124.02264
8428083ffffffff,12,2710.0,3099.0,34.5,34.5,34.5,1.7,1.7,1.7,2.8,2.6,3.0,42.19289,-127.75072
8428087ffffffff,10,2586.0,2835.0,34.5,34.5,34.5,1.8,1.7,1.8,2.4,2.4,2.8,42.33322,-127.24426
8428089ffffffff,32,2578.0,3500.0,34.5,34.5,34.5,1.8,1.7,1.8,2.6,2.4,2.8,41.55445,-127.5025
84280a3ffffffff,245,2696.0,3129.0,34.6,34.5,34.6,1.8,1.7,1.8,1.9,1.3,2.7,42.85889,-126.60028
84280abffffffff,665,3026.0,3848.0,34.5,34.5,34.6,1.8,1.8,1.9,2.1,1.9,2.8,42.4717,-126.73411
84280b9ffffffff,79,1619.0,2901.0,34.5,34.4,34.5,2.1,1.7,2.4,1.3,0.9,3.0,42.58058,-127.62264
84280bbffffffff,131,1360.0,2206.0,34.5,34.4,34.5,2.6,1.9,2.8,0.8,0.7,1.6,42.82527,-128.0018
84280c1ffffffff,223,3219.0,3500.0,34.5,34.5,34.6,1.7,1.7,1.7,2.6,0.4,5.0,40.91008,-127.25708
84280c3ffffffff,403,2605.0,3351.0,34.5,0.0,34.6,1.7,1.7,1.8,2.6,0.0,4.3,41.16322,-127.62982
84280c9ffffffff,15,2528.0,3157.0,34.6,0.0,34.6,1.6,1.6,1.8,,,,40.51664,-127.38482
84280cbffffffff,448,3182.0,3282.0,34.5,34.5,34.5,1.7,1.7,1.7,2.9,2.8,3.0,40.7708,-127.75597
8428191ffffffff,129,309.0,1600.0,34.6,34.6,34.6,3.7,3.2,6.5,0.8,0.8,0.8,43.26165,-125.0395
8428195ffffffff,121,31.0,608.0,,,,7.5,4.5,8.9,,,,43.39178,-124.51216
8428197ffffffff,184,330.0,1186.0,,,,4.1,2.2,6.6,,,,43.64636,-124.89559
8428199ffffffff,19,421.0,1946.0,,,,3.7,2.7,5.4,,,,42.8755,-125.18205
842819dffffffff,479,39.0,558.0,34.0,33.9,34.0,7.8,4.9,8.5,2.3,1.6,2.3,43.00605,-124.65765
84281b3ffffffff,31,55.0,120.0,33.1,33.1,33.1,7.7,6.9,8.8,4.8,4.8,4.8,44.1588,-124.21704
84281bbffffffff,63,53.0,323.0,,,,7.4,6.6,8.3,,,,43.77604,-124.36529
84281cbffffffff,229,19.0,129.0,,,,8.2,7.2,9.4,,,,41.70705,-124.19033
84281d1ffffffff,1097,248.0,1210.0,34.4,34.4,34.5,3.3,2.5,7.1,,,,42.2303,-124.9446
84281d5ffffffff,16,69.0,222.0,,,,8.25,6.2,9.8,,,,42.35957,-124.42258
84281d7ffffffff,106,66.0,1233.0,,,,4.7,2.5,8.5,,,,42.61888,-124.80179
84281d9ffffffff,9392,550.0,1211.0,34.2,34.2,34.2,4.6,2.6,4.9,0.4,0.3,0.4,41.84036,-125.08609
84281ddffffffff,569,66.0,921.0,,,,4.8,3.9,8.8,,,,41.97,-124.56694
8428209ffffffff,1267,2133.0,2847.0,34.6,34.6,34.6,1.7,1.6,1.9,1.9,1.3,2.3,36.92617,-125.84157
8428225ffffffff,8,3299.0,3308.0,34.7,34.7,34.7,1.6,1.6,1.6,2.3,2.2,2.3,38.11378,-124.0826
8428247ffffffff,1856,1003.0,3316.0,34.7,34.6,34.7,1.6,0.0,1.7,2.3,1.8,2.4,36.6498,-125.48361
8428265ffffffff,7,3657.0,3675.0,34.7,34.7,34.7,1.5,1.5,1.5,2.8,2.7,2.8,37.02589,-124.00191
8428267ffffffff,8,3922.0,3941.0,34.6,34.6,34.6,1.5,1.5,1.5,2.8499999999999996,2.8,4.3,37.30703,-124.36132
842826bffffffff,63,2906.0,3368.0,34.6,34.6,34.6,1.6,1.5,1.6,3.4,2.2,3.8,36.77683,-124.99276
84282b1ffffffff,1,2074.0,2074.0,,,,,,,,,,40.23616,-128.3735
84282b5ffffffff,1,2074.0,2074.0,,,,,,,,,,40.37723,-127.88095
8428309ffffffff,23,5.0,25.0,,,,,,,,,,37.79026,-122.34548
842830bffffffff,80,16.0,57.0,,,,,,,,,,38.07546,-122.70717
8428311ffffffff,432,21.0,299.0,34.0,34.0,34.0,8.6,7.2,9.7,1.8,1.6,2.1,38.63853,-123.4339
8428313ffffffff,518,22.0,1357.0,34.1,34.1,34.1,7.6,2.9,10.3,1.2,1.2,1.4,38.91636,-123.7989
8428319ffffffff,12852,40.0,2730.0,34.5,34.2,34.7,2.9,1.7,11.1,0.9,0.2,2.4,38.23693,-123.57779
842831bffffffff,2322,192.0,1851.0,34.1,34.0,34.6,6.1,2.3,8.6,0.8,0.2,1.8,38.51561,-123.94138
842831dffffffff,1478,24.0,119.0,,,,8.9,8.0,9.7,,,,38.35822,-123.06998
8428341ffffffff,4690,19.0,273.0,33.4,0.0,34.2,10.9,0.0,12.9,4.0,1.5,5.5,37.09787,-122.13425
8428343ffffffff,2506,4.0,93.0,33.5,33.5,33.5,9.6,8.8,12.3,3.9,3.2,6.0,37.38624,-122.49346
8428349ffffffff,54103,37.0,3555.0,34.4,0.0,34.7,4.4,0.0,14.2,0.4,-1.6,17.5,36.69206,-122.28228
842834bffffffff,1410,85.0,2004.0,34.4,34.1,34.6,4.2,2.0,10.4,1.0,0.2,1.8,36.98119,-122.64017
842834dffffffff,32784,4.0,2895.0,34.1,0.0,36.6,7.4,0.0,13.8,0.6,0.0,14.1,36.80713,-121.77619
8428351ffffffff,27263,50.0,3493.0,34.3,0.0,34.6,3.8,2.0,11.8,0.4,0.1,5.7,37.55231,-123.35926
8428353ffffffff,63,1009.0,1124.0,34.4,34.4,34.5,3.8,3.6,3.9,0.3,0.2,0.3,37.83426,-123.72041
8428355ffffffff,187,24.0,651.0,33.8,33.8,34.2,8.9,4.9,9.2,2.1,0.5,2.7,37.67222,-122.85381
8428357ffffffff,9898,24.0,1966.0,34.4,33.5,34.5,6.0,3.7,10.5,0.2,0.2,4.3,37.9558,-123.21526
8428359ffffffff,1794,865.0,2003.0,34.5,34.3,34.5,2.2,2.1,4.1,2.0,0.3,4.8,37.14781,-123.50201
842835dffffffff,5998,104.0,1551.0,34.4,0.0,34.5,3.8,0.0,10.0,0.2,0.1,2.2,37.26794,-122.99917
842852bffffffff,7,3344.0,3440.0,34.6,34.6,34.6,1.9,1.9,1.9,1.7,1.7,1.7,44.15796,-129.40491
8428531ffffffff,678,2084.0,3270.0,34.5,34.4,34.6,1.9,1.8,2.0,2.0,1.0,2.7,44.61537,-130.17428
8428533ffffffff,73,2131.0,2347.0,34.5,34.5,34.5,1.9,1.8,1.9,1.6,1.5,1.9,44.84001,-130.55984
8428537ffffffff,355,2168.0,2402.0,34.5,34.5,34.6,1.8,1.8,1.9,1.6,1.5,4.4,44.99258,-130.05587
842853bffffffff,28,2187.0,2272.0,34.5,34.5,34.5,1.8,1.8,1.8,1.6,1.6,1.6,44.46261,-130.67532
842858dffffffff,2,3580.0,3585.0,,,,,,,,,,44.96482,-132.32248
84285c5ffffffff,1,3655.0,3655.0,,,,,,,,,,44.37212,-132.04651
84285d5ffffffff,1,3717.0,3717.0,,,,,,,,,,44.64217,-133.29509
84285d7ffffffff,1,3724.0,3724.0,,,,,,,,,,44.8528,-133.67629
842876dffffffff,2,2332.0,2332.0,,,,,,,,,,40.34293,-129.23085
8428c01ffffffff,20,744.0,1207.0,,,,3.3,3.1,4.1,,,,47.25731,-125.44037
8428c03ffffffff,11,1163.0,1571.0,,,,,,,,,,47.49053,-125.84099
8428c05ffffffff,158,75.0,1238.0,,,,5.2,3.2,7.7,,,,47.39007,-124.89067
8428c07ffffffff,326,140.0,1281.0,34.1,34.1,34.1,3.8,2.8,7.7,0.9,0.9,0.9,47.62503,-125.29196
8428c09ffffffff,1,924.0,924.0,,,,,,,,,,46.8879,-125.58733
8428c0bffffffff,1,1641.0,1641.0,,,,,,,,,,47.12222,-125.98618
8428c0dffffffff,4499,125.0,1463.0,33.9,32.3,33.9,7.0,3.4,8.7,,,,47.02126,-125.04085
8428c27ffffffff,1,183.0,183.0,,,,5.2,5.2,5.2,,,,48.25149,-124.0258
8428c2bffffffff,34,55.0,161.0,,,,7.1,6.4,7.8,,,,47.75715,-124.73902
8428c31ffffffff,17298,38.0,750.0,33.7,33.5,33.7,7.7,4.7,7.8,4.5,4.5,4.5,48.22205,-125.54627
8428c33ffffffff,292,170.0,905.0,34.2,34.2,34.4,4.2,3.9,8.4,0.2,-1.9,0.3,48.45022,-125.95158
8428c35ffffffff,6301,49.0,366.0,33.9,33.2,33.9,6.8,6.1,7.2,3.3,3.0,3.3,48.35527,-124.9907
8428c37ffffffff,7,109.0,165.0,,,,7.2,6.6,11.8,,,,48.5852,-125.3967
8428c39ffffffff,152,158.0,1235.0,,,,3.6,3.0,7.9,,,,47.85715,-125.69436
8428c3bffffffff,72,768.0,1400.0,34.4,34.3,34.4,3.8,2.9,4.3,-1.9,-1.9,0.2,48.08643,-126.09785
8428c3dffffffff,13236,67.0,706.0,33.6,32.0,34.0,6.7,4.4,7.7,2.9,2.2,3.4,47.99103,-125.14207
8428c45ffffffff,153,144.0,1225.0,,,,3.9,2.8,7.1,,,,46.41081,-124.79288
8428c47ffffffff,178,613.0,1372.0,,,,3.8,3.0,4.9,,,,46.65077,-125.18955
8428c49ffffffff,72,1694.0,2118.0,34.5,34.5,34.6,2.0,1.8,2.2,1.4,1.0,1.5,45.90479,-125.48266
8428c4bffffffff,1,2265.0,2265.0,,,,,,,,,,46.14411,-125.87697
8428c4dffffffff,749,200.0,1554.0,34.3,34.3,34.4,3.6,2.5,7.6,0.2,0.2,0.2,46.03757,-124.94186
8428c51ffffffff,1,3107.0,3107.0,,,,,,,,,,46.61434,-126.66862
8428c63ffffffff,54,54.0,125.0,33.0,33.0,33.0,7.3,6.4,8.6,4.7,4.7,4.7,47.15227,-124.49055
8428c69ffffffff,23,61.0,254.0,33.4,33.4,33.4,7.3,6.5,8.3,3.7,3.7,3.7,46.54069,-124.24522
8428c6bffffffff,119,59.0,606.0,,,,7.0,4.9,7.8,,,,46.78239,-124.64245
8428c87ffffffff,267,2448.0,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,49.19018,-128.1303
8428ca1ffffffff,7,101.0,458.0,,,,6.1,5.8,7.6,,,,49.47633,-127.03169
8428ca3ffffffff,11,86.0,954.0,,,,6.9,6.9,6.9,,,,49.69196,-127.443
8428ca9ffffffff,6,548.0,2023.0,,,,,,,,,,49.11764,-127.1738
8428cabffffffff,171,828.0,2443.0,0.0,0.0,21.6,0.0,0.0,20.4,0.2,0.1,0.3,49.3344,-127.58318
8428cadffffffff,6,86.0,1168.0,,,,7.15,7.0,7.9,,,,49.25783,-126.62137
8428cb5ffffffff,3,1068.0,1351.0,,,,,,,,,,49.90474,-127.85526
8428cbdffffffff,6,967.0,1978.0,,,,,,,,,,49.54832,-127.99348
8428ccdffffffff,1,2600.0,2600.0,,,,,,,,,,47.66576,-127.72806
8428cddffffffff,837,1949.0,2396.0,34.5,0.0,34.6,1.9,0.0,2.0,1.4,0.5,7.8,47.95767,-129.06539
8428ce1ffffffff,997,440.0,2189.0,34.4,34.0,34.5,3.0,2.8,5.1,0.4,-2.0,0.5,48.53646,-126.90794
8428ce5ffffffff,3,372.0,390.0,,,,5.9,5.7,5.9,,,,48.67555,-126.35796
8428ce7ffffffff,6,168.0,706.0,,,,6.6,5.2,7.0,,,,48.89802,-126.76538
8428cedffffffff,9,1168.0,1425.0,,,,,,,,,,48.31287,-126.50239
8428d11ffffffff,9,40.0,100.0,,,,5.2,5.2,5.2,,,,48.50189,-122.89439
8428d13ffffffff,1,132.0,132.0,,,,,,,,,,48.74005,-123.30064
8428d15ffffffff,1,22.0,22.0,,,,,,,,,,48.62319,-122.32319
8428d17ffffffff,8,11.0,207.0,,,,,,,,,,48.86318,-122.72975
8428d19ffffffff,3,68.0,177.0,,,,,,,,,,48.13875,-123.05743
8428d1bffffffff,4,9.0,88.0,,,,,,,,,,48.37797,-123.46196
8428d55ffffffff,1,18.0,18.0,,,,,,,,,,47.65174,-122.2525
8428d57ffffffff,7,20.0,91.0,,,,,,,,,,47.89667,-122.65427
8428d59ffffffff,3,26.0,52.0,,,,,,,,,,47.16285,-122.97896
8428d5dffffffff,2,42.0,82.0,,,,,,,,,,47.28469,-122.41729
8428d81ffffffff,1,18.0,18.0,,,,,,,,,,49.79434,-124.36985
8428d85ffffffff,1,30.0,30.0,,,,,,,,,,49.92989,-123.86741
8428dc9ffffffff,8,84.0,247.0,,,,5.2,5.2,5.2,,,,48.48605,-124.43119
8428dcbffffffff,8,108.0,108.0,,,,,,,,,,48.71775,-124.83781
8428dd9ffffffff,5,62.0,108.0,,,,8.0,7.7,8.6,,,,48.81227,-125.80383
8428ddbffffffff,3,111.0,142.0,,,,6.9,6.7,7.1,,,,49.03648,-126.21207
8428de9ffffffff,5,16.0,130.0,,,,,,,,,,49.10029,-123.13773
8428e01ffffffff,10,800.0,2856.0,,,,,,,,,,44.6374,-126.43964
8428e03ffffffff,4,2770.0,2795.0,,,,,,,,,,44.87829,-126.82806
8428e05ffffffff,9,2790.0,2830.0,,,,,,,,,,44.77382,-125.91182
8428e07ffffffff,1,2770.0,2770.0,,,,,,,,,,45.01639,-126.301
8428e0bffffffff,3,2806.0,2806.0,,,,,,,,,,44.4989,-126.96368
8428e11ffffffff,1,2850.0,2850.0,,,,,,,,,,44.97462,-127.73975
8428e17ffffffff,5,2780.0,2809.0,,,,,,,,,,45.35181,-127.6076
8428e19ffffffff,1,2816.0,2816.0,,,,,,,,,,44.59597,-127.87062
8428e1bffffffff,1,2820.0,2820.0,,,,,,,,,,44.83082,-128.25815
8428e1dffffffff,5,2818.0,3021.0,,,,,,,,,,44.73814,-127.35129
8428e21ffffffff,13,1116.0,1513.0,,,,3.6,2.9,3.6,,,,45.28619,-125.23554
8428e23ffffffff,1,2429.0,2429.0,,,,,,,,,,45.52937,-125.62709
8428e25ffffffff,498,200.0,1198.0,,,,5.4,2.9,8.0,,,,45.41779,-124.69724
8428e27ffffffff,59,647.0,1400.0,,,,3.4,3.2,4.9,,,,45.66268,-125.08941
8428e29ffffffff,4,1227.0,2800.0,,,,3.0,3.0,3.0,,,,44.90812,-125.38027
8428e2bffffffff,37,2597.0,2754.0,34.6,34.6,34.6,1.7,1.7,1.7,1.8,1.6,1.8,45.15238,-125.77014
8428e2dffffffff,401,200.0,1291.0,,,,5.3,3.0,8.5,,,,45.04023,-124.84505
8428e31ffffffff,3,2721.0,2730.0,,,,,,,,,,45.63257,-126.55288
8428e33ffffffff,1,2666.0,2666.0,,,,,,,,,,45.8685,-126.94569
8428e35ffffffff,1,2425.0,2425.0,,,,,,,,,,45.76978,-126.01968
8428e39ffffffff,171,2710.0,2816.0,34.6,34.6,34.6,1.7,1.7,1.7,1.7,1.7,1.7,45.2562,-126.69114
8428e4dffffffff,2,3050.0,3050.0,,,,,,,,,,43.38066,-125.94559
8428e61ffffffff,711,97.0,2086.0,,,,4.15,3.1,8.2,,,,44.28042,-125.13645
8428e63ffffffff,16,1850.0,2975.0,,,,,,,,,,44.5285,-125.52362
8428e65ffffffff,121,55.0,516.0,,,,7.1,5.1,8.6,,,,44.41132,-124.60369
8428e67ffffffff,4938,129.0,1600.0,33.9,33.9,34.3,8.3,2.0,8.3,2.2,0.2,2.2,44.6611,-124.99144
8428e69ffffffff,40,636.0,2938.0,,,,3.4,3.0,4.1,,,,43.89823,-125.28009
8428e6bffffffff,2,2840.0,2840.0,,,,,,,,,,44.14736,-125.66562
8428e6dffffffff,716,75.0,1105.0,34.0,34.0,34.1,6.9,3.5,8.4,1.6,1.2,1.6,44.0296,-124.75033
8428e83ffffffff,222,2222.0,2520.0,34.6,34.5,34.6,1.8,1.8,1.8,1.7,1.6,6.0,46.48717,-129.57046
8428e8bffffffff,151,1562.0,2086.0,34.6,34.5,34.6,2.2,2.0,2.3,1.0,0.8,1.4,46.11572,-129.69361
8428e93ffffffff,3,102.0,800.0,,,,,,,,,,46.76729,-130.87395
8428e9dffffffff,90,2014.0,2180.0,34.6,34.6,34.6,1.9,1.9,2.0,1.4,1.3,1.5,46.33566,-130.08646
8428ed1ffffffff,529,1549.0,2338.0,34.6,34.5,34.6,2.0,1.9,2.4,1.2,0.6,1.5,45.59068,-130.32548
8428ed3ffffffff,1106,1660.0,2273.0,34.5,34.5,34.6,2.1,1.8,2.3,1.0,0.9,1.6,45.81024,-130.71523
8428ed5ffffffff,95,1702.0,2334.0,34.6,34.5,34.6,1.9,1.8,2.2,1.5,1.0,1.5,45.74278,-129.81555
8428ed7ffffffff,251,702.0,1791.0,34.5,34.3,34.6,2.4,2.1,2.5,0.9,0.5,2.3,45.9639,-130.20656
8428ed9ffffffff,451,1753.0,2385.0,34.5,34.5,34.6,1.9,1.8,2.1,1.4,0.9,1.5,45.21604,-130.44324
8428eddffffffff,74,2101.0,2394.0,34.6,34.6,34.6,1.9,1.8,1.9,1.5,1.4,1.5,45.36839,-129.9363
8428ee1ffffffff,1,2761.0,2761.0,,,,,,,,,,45.95897,-127.86696
8428ee5ffffffff,3,2740.0,2763.0,,,,,,,,,,46.10164,-127.3394
8428eedffffffff,3,2765.0,2765.0,,,,,,,,,,45.72749,-127.47415
8428f11ffffffff,45,46.0,126.0,,,,7.3,6.2,8.5,,,,45.92248,-124.00298
8428f13ffffffff,126,77.0,843.0,33.4,33.4,34.3,6.9,4.1,8.4,3.7,0.4,3.7,46.16805,-124.39735
8428f19ffffffff,76,71.0,202.0,33.5,33.5,33.5,7.3,6.1,8.7,3.7,3.7,3.7,45.54711,-124.15532
8428f1bffffffff,189,72.0,931.0,,,,6.4,3.7,10.8,,,,45.79374,-124.54802
8428f51ffffffff,20,55.0,99.0,33.1,33.1,33.1,7.55,6.9,8.5,4.7,4.7,4.7,44.91966,-123.91632
8428f53ffffffff,274,40.0,447.0,,,,6.1,5.3,8.3,,,,45.17011,-124.3062
8428f59ffffffff,23,42.0,78.0,,,,7.5,6.9,7.9,,,,44.54001,-124.06739
